,wals code,glottocode,name,latitude,longitude,macroarea,genus,family,sample 100,sample 200
1601,mus,muss1246,Mussau,-1.45,149.616666667,Papunesia,Oceanic,Austronesian,False,False
1602,mut,sout2986,Mutsun,36.8333333333,-121.5,North America,Costanoan,Penutian,False,False
1603,muu,mund1330,Mundurukú,-7.0,-58.0,South America,Munduruku,Tupian,False,False
1604,muy,muyu1244,Muyuw,-9.08333333333,152.75,Papunesia,Oceanic,Austronesian,False,False
1605,mwa,None,Martu Wangka,-21.5,126.0,Australia,Western Pama-Nyungan,Pama-Nyungan,False,False
1606,mwb,west2555,Manobo (Western Bukidnon),7.66666666667,124.75,Papunesia,Greater Central Philippine,Austronesian,False,False
1607,mwc,mawc1242,Mawchi,21.3333333333,73.6666666667,Eurasia,Indic,Indo-European,False,False
1608,mwe,mwer1248,Mwera,-9.0,39.0,Africa,Bantoid,Niger-Congo,False,False
1609,mwl,lake1258,Miwok (Lake),38.9166666667,-122.666666667,North America,Miwok,Penutian,False,False
1610,mwn,nort2968,Miwok (Northern Sierra),38.3333333333,-120.666666667,North America,Miwok,Penutian,False,False
1611,mwo,motl1237,Mwotlap,-13.5833333333,167.583333333,Papunesia,Oceanic,Austronesian,False,False
1612,mwp,plai1259,Miwok (Plains),38.0,-121.0,North America,Miwok,Penutian,False,False
1613,mxa,atat1238,Mixtec (Atatlahuca),17.0,-97.75,North America,Mixtecan,Oto-Manguean,False,False
1614,mxc,sanm1295,Mixtec (Chalcatongo),17.05,-97.5833333333,North America,Mixtecan,Oto-Manguean,True,True
1615,mxe,mele1250,Ifira-Mele,-17.75,168.25,Papunesia,Oceanic,Austronesian,False,False
1616,mxg,None,Mixtec (San Miguel el Grande),17.05,-97.5666666667,North America,Mixtecan,Oto-Manguean,False,False
1617,mxj,pino1237,Mixtec (Jicaltepec),16.3333333333,-98.0,North America,Mixtecan,Oto-Manguean,False,False
1618,mxl,alac1244,Mixtec (Alacatlatzala),17.25,-98.5833333333,North America,Mixtecan,Oto-Manguean,False,False
1619,mxm,None,Mixtec (Molinos),17.0,-97.5833333333,North America,Mixtecan,Oto-Manguean,False,False
1620,mxo,ocot1243,Mixtec (Ocotepec),17.1666666667,-97.75,North America,Mixtecan,Oto-Manguean,False,False
1621,mxp,peno1244,Mixtec (Peñoles),17.0833333333,-96.9166666667,North America,Mixtecan,Oto-Manguean,False,False
1622,mxs,sila1250,Mixtec (Silacayoapan),17.5,-98.1666666667,North America,Mixtecan,Oto-Manguean,False,False
1623,mxt,ayut1236,Mixtec (Ayutla),16.9166666667,-99.1666666667,North America,Mixtecan,Oto-Manguean,False,False
1624,mxu,chay1249,Mixtec (Chayuco),16.4166666667,-97.8333333333,North America,Mixtecan,Oto-Manguean,False,False
1625,mxx,None,Mixe (Ayutla),17.0833333333,-96.0833333333,North America,Mixe-Zoque,Mixe-Zoque,False,False
1626,mxy,yoso1239,Mixtec (Yosondúa),16.9166666667,-97.5833333333,North America,Mixtecan,Oto-Manguean,False,False
1627,mxz,coat1241,Mixtec (Coatzospan),18.0833333333,-96.5833333333,North America,Mixtecan,Oto-Manguean,False,False
1628,mya,maya1282,Ma'ya,-1.25,130.916666667,Papunesia,South Halmahera - West New Guinea,Austronesian,False,False
1629,myg,mayo1261,Mayogo,3.0,29.0,Africa,Ubangi,Niger-Congo,False,False
1630,myi,mang1381,Mangarrayi,-14.6666666667,133.5,Australia,Mangarrayi,Mangarrayi-Maran,True,True
1631,myk,None,Malay (Kuala Lumpur),3.16666666667,101.7,Eurasia,Malayo-Sumbawan,Austronesian,False,False
1632,mym,mala1464,Malayalam,10.0,76.5,Eurasia,Southern Dravidian,Dravidian,False,False
1633,myn,maan1238,Ma'anyan,-2.0,115.0,Papunesia,Barito,Austronesian,False,False
1634,myo,mayo1264,Mayo,26.0,-108.0,North America,Cahita,Uto-Aztecan,False,False
1635,myr,mats1244,Matsés,-5.41666666667,-73.25,South America,Panoan,Panoan,False,False
1636,myy,mayk1239,Mayi-Yapi,-20.0,141.0,Australia,Northern Pama-Nyungan,Pama-Nyungan,False,False
1637,mzc,chiq1250,Mazatec (Chiquihuitlán),17.75,-96.9166666667,North America,Popolocan,Oto-Manguean,False,False
1638,mzh,huau1238,Mazatec (Huautla),18.25,-96.8333333333,North America,Popolocan,Oto-Manguean,False,False
1639,mzn,maza1291,Mazanderani,36.5,52.0,Eurasia,Iranian,Indo-European,False,False
1640,naa,None,Neo-Aramaic (Amadiya),37.0,43.0,Eurasia,Semitic,Afro-Asiatic,False,False
1641,nab,naba1256,Nabak,-6.41666666667,147.0,Papunesia,Finisterre-Huon,Trans-New Guinea,False,False
1642,nad,nade1244,Nadëb,-1.0,-66.5,South America,Nadahup,Nadahup,False,False
1643,naf,nafa1258,Nafaanra,8.0,-2.58333333333,Africa,Senufo,Niger-Congo,False,False
1644,nag,yale1246,Nagatman,-3.75,141.5,Papunesia,Yale,Yale,False,False
1645,nah,niha1238,Nahali,19.75,77.8333333333,Eurasia,Nahali,Nahali,False,False
1646,nai,nana1257,Nanai,49.5,137.0,Eurasia,Tungusic,Altaic,False,False
1647,naj,lish1245,Neo-Aramaic (Arbel Jewish),36.3833,44.0,Eurasia,Semitic,Afro-Asiatic,False,False
1648,nak,naka1262,Nakanai,-5.58333333333,150.583333333,Papunesia,Oceanic,Austronesian,False,False
1649,nal,nali1244,Nalik,-2.95,151.333333333,Papunesia,Oceanic,Austronesian,False,False
1650,nam,nami1256,Namia,-3.83333333333,141.75,Papunesia,Yellow River,Sepik,False,False
1651,,nand1266,Nandi,0.25,35.0,Africa,Nilotic,Eastern Sudanic,False,False
1652,nap,lish1246,Neo-Aramaic (Persian Azerbaijan),38.0,47.0,Eurasia,Semitic,Afro-Asiatic,False,False
1653,nar,nara1262,Nara (in Ethiopia),15.0833333333,37.5833333333,Africa,Nara,Eastern Sudanic,False,False
1654,nas,naas1242,Nasioi,-6.33333333333,155.583333333,Papunesia,East Bougainville,East Bougainville,False,False
1655,nat,natc1249,Natchez,31.75,-91.3333333333,North America,Natchez,Natchez,False,False
1656,nau,naur1243,Nauruan,-0.5,166.916666667,Papunesia,Oceanic,Austronesian,False,False
1657,nav,nava1243,Navajo,36.1666666667,-108.0,North America,Athapaskan,Na-Dene,False,True
1658,nax,naxi1245,Naxi,27.5,100.0,Eurasia,Naxi,Sino-Tibetan,False,False
1659,nbb,bign1238,Nambas (Big),-16.0833333333,167.2,Papunesia,Oceanic,Austronesian,False,False
1660,nbd,kenu1236,Nubian (Dongolese),18.25,30.75,Africa,Nubian,Eastern Sudanic,False,True
1661,nbe,None,Ngombe,3.0,23.0,Africa,Bantoid,Niger-Congo,False,False
1662,nbh,ghul1238,Ghulfan,12.0,31.0,Africa,Nubian,Eastern Sudanic,False,False
1663,nbk,natu1246,Natügu,-10.7833333333,165.866666667,Papunesia,Oceanic,Austronesian,False,False
1664,nbm,ngba1284,Ngbaka (Ma'bo),3.56,18.36,Africa,Ubangi,Niger-Congo,False,False
1665,nbo,nyam1277,Nyambo,-1.0,31.3333333333,Africa,Bantoid,Niger-Congo,False,False
1666,nbr,ngab1239,Ngäbere,8.66666666667,-82.0,North America,Guaymiic,Chibchan,False,False
1667,nca,carn1240,Nicobarese (Car),9.0,93.0,Eurasia,Nicobarese,Austro-Asiatic,False,False
1668,ncm,ntch1242,Ncàm,9.33333333333,0.666666666667,Africa,Northern-Central Gur,Niger-Congo,False,False
1669,ndb,sout2808,Ndebele (in South Africa),-25.3333333333,29.0,Africa,Bantoid,Niger-Congo,False,False
1670,nde,nand1264,Nande,-0.0833333333333,29.1666666667,Africa,Bantoid,Niger-Congo,False,False
1671,ndg,ndog1248,Ndogo,7.75,27.0,Africa,Ubangi,Niger-Congo,False,False
1672,ndi,None,Ngbandi,3.75,22.0,Africa,Ubangi,Niger-Congo,False,False
1673,ndj,djee1236,Ndjébbana,-12.1666666667,134.116666667,Australia,Ndjébbana,Mangrida,False,False
1674,ndo,ndon1254,Ndonga,-18.0,17.0,Africa,Bantoid,Niger-Congo,False,False
1675,ndr,None,Nadroga,-18.0833333333,177.416666667,Papunesia,Oceanic,Austronesian,False,False
1676,ndt,ndut1239,Ndut,14.9166666667,-16.9166666667,Africa,Cangin,Niger-Congo,False,False
1677,ndu,ndum1239,Ndumu,-1.66666666667,13.5833333333,Africa,Bantoid,Niger-Congo,False,False
1678,ndy,ndyu1242,Ndyuka,4.5,-54.5,South America,Creoles and Pidgins,other,False,True
1679,ned,dutc1253,Nederlandse Gebarentaal,52.25,5.5,Eurasia,Sign Languages,other,False,False
1680,neg,negi1245,Negidal,53.0,139.0,Eurasia,Tungusic,Altaic,False,False
1681,neh,neha1247,Nehan,-4.5,154.2,Papunesia,Oceanic,Austronesian,False,False
1682,nel,kuma1276,Nelemwa,-20.25,164.083333333,Papunesia,Oceanic,Austronesian,False,False
1683,nen,nene1249,Nenets (Forest),69.0,72.0,Eurasia,Samoyedic,Uralic,False,True
1684,nep,nepa1252,Nepali,28.0,85.0,Eurasia,Indic,Indo-European,False,False
1685,nev,toho1245,Nevome,31.0,-112.5,North America,Tepiman,Uto-Aztecan,False,False
1686,new,newa1246,Newari (Kathmandu),27.6666666667,85.5,Eurasia,Mahakiranti,Sino-Tibetan,False,False
1687,ney,neyo1238,Neyo,5.0,-6.0,Africa,Kru,Niger-Congo,False,False
1688,nez,nezp1238,Nez Perce,46.0,-116.0,North America,Sahaptian,Penutian,False,True
1689,nga,ngan1291,Nganasan,71.0,93.0,Eurasia,Samoyedic,Uralic,False,False
1690,ngb,ngba1285,Ngbaka (Minagende),3.5,20.0,Africa,Gbaya-Manza-Ngbaka,Niger-Congo,False,False
1691,ngd,ngad1261,Ngad'a,-8.83333333333,121.0,Papunesia,Central Malayo-Polynesian,Austronesian,False,False
1692,nge,None,Ngemba,6.2,10.0,Africa,Bantoid,Niger-Congo,False,False
1693,ngg,nang1259,Ngan'gityemerri,-14.25,130.416666667,Australia,Ngankikurungkurr,Southern Daly,False,False
1694,ngi,wang1291,Ngiyambaa,-31.75,145.5,Australia,Southeastern Pama-Nyungan,Pama-Nyungan,True,True
1695,ngj,None,Ngadjumaja,-32.3333333333,123.833333333,Australia,Western Pama-Nyungan,Pama-Nyungan,False,False
1696,ngk,None,Ngankikurungkurr,-14.0,130.5,Australia,Ngankikurungkurr,Southern Daly,False,False
1697,ngl,ngal1293,Ngalakan,-14.25,134.0,Australia,Ngalakan,Gunwinyguan,False,False
1698,ngm,ngam1268,Ngambay,8.66666666667,16.0,Africa,Bongo-Bagirmi,Central Sudanic,False,False
1699,ngn,ngan1295,Ngandi,-13.8333333333,135.0,Australia,Ngandi,Gunwinyguan,False,False
1700,ngo,ngon1269,Ngoni,-11.0,36.0,Africa,Bantoid,Niger-Congo,False,False
1701,ngr,narr1259,Ngarinyeri,-36.0,140.0,Australia,Southeastern Pama-Nyungan,Pama-Nyungan,False,False
1702,ngt,tang1336,Naga (Tangkhul),25.0,94.5,Eurasia,Kuki-Chin,Sino-Tibetan,False,False
1703,ngu,nort2836,Nguna,-16.9166666667,168.5,Papunesia,Oceanic,Austronesian,False,False
1704,ngw,ngaw1240,Ngawun,-19.0,141.5,Australia,Northern Pama-Nyungan,Pama-Nyungan,False,False
1705,ngy,None,Ngarinyman,-16.5,130.5,Australia,Western Pama-Nyungan,Pama-Nyungan,False,False
1706,ngz,ngiz1242,Ngizim,12.0833333333,10.9166666667,Africa,West Chadic,Afro-Asiatic,False,False
1707,nha,nhan1238,Nhanda,-27.0,114.166666667,Australia,Western Pama-Nyungan,Pama-Nyungan,False,False
1708,nhc,cent2132,Nahuatl (Central),19.0,-98.25,North America,Aztecan,Uto-Aztecan,False,False
1709,nhh,huas1257,Nahuatl (Huasteca),22.0,-99.0,North America,Aztecan,Uto-Aztecan,False,False
1710,nhm,mich1245,Nahuatl (Michoacán),18.5,-103.0,North America,Aztecan,Uto-Aztecan,False,False
1711,nhn,nort2957,Nahuatl (North Puebla),20.0,-98.25,North America,Aztecan,Uto-Aztecan,False,False
1712,nhp,poch1244,Nahuatl (Pochutla),15.75,-96.5,North America,Aztecan,Uto-Aztecan,False,False
1713,nht,tete1251,Nahuatl (Tetelcingo),19.6666666667,-99.0,North America,Aztecan,Uto-Aztecan,False,True
1714,nhx,guer1241,Nahuatl (Xalitla),18.0,-99.5,North America,Aztecan,Uto-Aztecan,False,False
1715,nia,nias1242,Nias,1.0,97.75,Papunesia,Northwest Sumatra-Barrier Islands,Austronesian,False,False
1716,nic,cent1990,Nicobarese,7.0,93.8333333333,Eurasia,Nicobarese,Austro-Asiatic,False,False
1717,nif,niua1240,Niuafo'ou,-15.5666666667,-175.616666667,Papunesia,Oceanic,Austronesian,False,False
1718,nih,japa1238,Nihon Shuwa (Japanese Sign Language),36.0,139.0,Eurasia,Sign Languages,other,False,False
1719,nim,nucl1633,Nimboran,-2.5,140.166666667,Papunesia,Nimboran,Nimboran,False,False
1720,nin,ning1273,Ningil,-3.5,142.25,Papunesia,Wapei-Palei,Torricelli,False,False
1721,nis,nyis1236,Nyishi,27.5,93.5,Eurasia,Tani,Sino-Tibetan,False,False
1722,nit,diti1235,Nitinaht,48.6666666667,-124.75,North America,Southern Wakashan,Wakashan,False,False
1723,niu,niue1239,Niuean,-19.05,-170.116666667,Papunesia,Oceanic,Austronesian,False,False
1724,niv,gily1242,Nivkh,53.3333333333,142.0,Eurasia,Nivkh,Nivkh,False,True
1725,nju,nyun1247,Nyungar,-33.75,122.0,Australia,Western Pama-Nyungan,Pama-Nyungan,False,False
1726,nkb,ngal1292,Ngalkbun,-13.5,134.833333333,Australia,Gunwinygic,Gunwinyguan,False,False
1727,nke,nkem1242,Nkem,6.58333333333,8.58333333333,Africa,Bantoid,Niger-Congo,False,False
1728,nkk,naka1260,Nakkara,-12.1166666667,134.416666667,Australia,Nakkara,Mangrida,False,False
1729,nkn,nkon1245,Nkonya,7.16666666667,0.25,Africa,Kwa,Niger-Congo,False,False
1730,nko,chig1238,Nkore-Kiga,-0.916666666667,29.8333333333,Africa,Bantoid,Niger-Congo,False,True
1731,nkr,nuku1260,Nukuoro,3.83333333333,154.916666667,Papunesia,Oceanic,Austronesian,False,False
1732,nkt,nyah1250,Nyah Kur (Tha Pong),15.6666666667,101.666666667,Eurasia,Monic,Austro-Asiatic,False,False
1733,nku,None,Nubian (Kunuz),23.0,33.0,Africa,Nubian,Eastern Sudanic,False,False
1734,nlr,ngar1286,Ngarla,-20.0,119.0,Australia,Western Pama-Nyungan,Pama-Nyungan,False,False
1735,nlu,ngar1287,Ngarluma,-20.8333333333,117.5,Australia,Western Pama-Nyungan,Pama-Nyungan,False,False
1736,nly,nyam1271,Nyamal,-21.0,119.0,Australia,Western Pama-Nyungan,Pama-Nyungan,False,False
1737,nma,maon1238,Naga (Mao),25.5,94.3333333333,Eurasia,Kuki-Chin,Sino-Tibetan,False,False
1738,nmb,sout2994,Nambikuára (Southern),-14.0,-59.5,South America,Nambikuaran,Nambikuaran,False,False
1739,nmd,samo1303,Samo,-6.16666666667,142.25,Papunesia,East Strickland,East Strickland,False,False
1740,nmi,isth1242,Nahuatl (Mecayapan Isthmus),18.25,-94.8333333333,North America,Aztecan,Uto-Aztecan,False,False
1741,nmm,mana1288,Manange,28.5833333333,84.0,Eurasia,Bodic,Sino-Tibetan,False,False
1742,nnc,None,Nancowry,8.05,93.5,Eurasia,Nicobarese,Austro-Asiatic,False,False
1743,nnd,nend1239,Nend,-5.0,144.916666667,Papunesia,Madang,Trans-New Guinea,False,False
1744,nne,neng1238,Nengone,-21.5,168.0,Papunesia,Oceanic,Austronesian,False,False
1745,nng,nyan1304,Nyanga,-1.25,28.1666666667,Africa,Bantoid,Niger-Congo,False,False
1746,nnk,nank1250,Nankina,-5.78333333333,146.45,Papunesia,Finisterre-Huon,Trans-New Guinea,False,False
1747,nnm,tuva1244,Nanumea,-5.66666666667,176.116666667,Papunesia,Oceanic,Austronesian,False,False
1748,nnn,nort2784,Nuni (Northern),12.1666666667,-3.0,Africa,Southern-Central Gur,Niger-Congo,False,False
1749,nnt,nant1249,Nanticoke,38.0,-76.25,North America,Algonquian,Algic,False,False
1750,nob,nobi1240,Nobiin,21.0,31.0,Africa,Nubian,Eastern Sudanic,False,False
1751,noc,noct1238,Nocte,27.0,95.5,Eurasia,Northern Naga,Sino-Tibetan,False,False
1752,nog,noga1249,Noghay,44.0,46.0,Eurasia,Turkic,Altaic,False,False
1753,nok,None,Noghay (Karagash),47.5,47.25,Eurasia,Turkic,Altaic,False,False
1754,nom,noma1263,Nomatsiguenga,-11.6666666667,-74.5,South America,Pre-Andine Arawakan,Arawakan,False,False
1755,non,noon1243,Noni,6.41666666667,10.5833333333,Africa,Bantoid,Niger-Congo,False,False
1756,noo,noon1242,Noon,14.8333333333,-16.8333333333,Africa,Cangin,Niger-Congo,False,False
1757,nor,norw1259,Norwegian,61.0,8.0,Eurasia,Germanic,Indo-European,False,False
1758,npa,isth1241,Nahuatl (Pajapan),18.25,-94.75,North America,Aztecan,Uto-Aztecan,False,False
1759,nph,narp1239,Nar-Phu,28.6666666667,84.25,Eurasia,Bodic,Sino-Tibetan,False,False
1760,npi,nige1257,Nigerian Pidgin,6.5,3.33333333333,Africa,Creoles and Pidgins,other,False,False
1761,npn,naga1394,Naga Pidgin,25.6666666667,94.0,Eurasia,Creoles and Pidgins,other,False,False
1762,npu,napu1241,Napu,-1.33333333333,120.416666667,Papunesia,Celebic,Austronesian,False,False
1763,nrg,nane1238,Nanerge,11.75,-5.0,Africa,Senufo,Niger-Congo,False,False
1764,nrm,naro1251,Narom,4.41666666667,114.0,Papunesia,North Borneo,Austronesian,False,False
1765,nro,naro1249,Nharo,-22.3333333333,20.5,Africa,Khoe-Kwadi,Khoe-Kwadi,False,False
1766,nse,nsen1242,Nsenga,-14.5,30.8333333333,Africa,Bantoid,Niger-Congo,False,False
1767,nsg,nisg1240,Nisgha,55.0,-130.0,North America,Tsimshianic,Penutian,False,False
1768,nsk,nask1242,Naskapi,56.0,-70.0,North America,Algonquian,Algic,False,False
1769,nsn,nise1244,Nisenan,39.0,-121.0,North America,Maiduan,Penutian,False,False
1770,nsy,assy1241,Neo-Aramaic (Assyrian),36.0,41.0,Eurasia,Semitic,Afro-Asiatic,False,False
1771,nsz,high1278,Nahuatl (Sierra de Zacapoaxtla),19.5833333333,-97.3333333333,North America,Aztecan,Uto-Aztecan,False,False
1772,nte,norw1255,Norsk Tegnspråk,61.0,9.0,Eurasia,Sign Languages,other,False,False
1773,nti,ngit1239,Ngiti,1.33333333333,30.25,Africa,Lendu,Central Sudanic,False,True
1774,ntj,ngaa1240,Ngaanyatjarra,-26.0,126.5,Australia,Western Pama-Nyungan,Pama-Nyungan,False,False
1775,ntn,nate1242,Nateni,10.5,1.16666666667,Africa,Northern-Central Gur,Niger-Congo,False,False
1776,nto,ntom1248,Ntomba,-2.0,18.3333333333,Africa,Bantoid,Niger-Congo,False,False
1777,ntu,None,Nenets,70.0,76.0,Eurasia,Samoyedic,Uralic,False,False
1778,nua,nuau1240,Nuaulu,-3.25,129.166666667,Papunesia,Central Malayo-Polynesian,Austronesian,False,False
1779,nub,nubi1253,Nubi,0.666666666667,32.0833333333,Africa,Creoles and Pidgins,other,False,False
1780,nue,nuer1246,Nuer,8.33333333333,32.0,Africa,Nilotic,Eastern Sudanic,False,False
1781,nug,nung1290,Nunggubuyu,-13.75,135.666666667,Australia,Nunggubuyu,Gunwinyguan,False,True
1782,nuk,nuka1242,Nukak,2.5,-71.5,South America,Cacua-Nukak,Cacua-Nukak,False,False
1783,nun,nung1283,Nung (in Vietnam),21.9166666667,106.416666667,Eurasia,Kam-Tai,Tai-Kadai,False,False
1784,nup,nupe1254,Nupe,9.16666666667,5.41666666667,Africa,Nupoid,Niger-Congo,False,False
1785,nus,nusu1239,Nusu,26.75,99.0,Eurasia,Burmese-Lolo,Sino-Tibetan,False,False
1786,nuu,noot1239,Nuuchahnulth,49.6666666667,-126.666666667,North America,Southern Wakashan,Wakashan,False,False
1787,nvs,None,Nivkh (South Sakhalin),47.0,142.5,Eurasia,Nivkh,Nivkh,False,False
1788,nwd,None,Newar (Dolakha),27.3333333333,86.0,Eurasia,Mahakiranti,Sino-Tibetan,False,False
1789,nya,nyaw1247,Nyawaygi,-19.0,146.166666667,Australia,Northern Pama-Nyungan,Pama-Nyungan,False,False
1790,nyg,nyan1313,Nyangi,3.41666666667,33.5833333333,Africa,Kuliak,Eastern Sudanic,False,False
1791,nyh,nyih1240,Nyiha,-10.0,33.0,Africa,Bantoid,Niger-Congo,False,False
1792,nyi,amas1236,Nyimang,12.1666666667,29.3333333333,Africa,Nyimang,Eastern Sudanic,False,False
1793,nyk,tukp1239,Nyamkad,32.0,78.5,Eurasia,Bodic,Sino-Tibetan,False,False
1794,nyl,nyal1254,Nyelâyu,-20.3333333333,164.333333333,Papunesia,Oceanic,Austronesian,False,False
1795,nym,nyam1276,Nyamwezi,-5.0,33.0,Africa,Bantoid,Niger-Congo,False,False
1796,nyn,nyig1240,Nyigina,-18.0,124.333333333,Australia,Nyulnyulan,Nyulnyulan,False,False
1797,nyr,nyan1301,Nyangumarda,-20.0,121.0,Australia,Western Pama-Nyungan,Pama-Nyungan,False,False
1798,nyu,nyul1247,Nyulnyul,-17.0,122.833333333,Australia,Nyulnyulan,Nyulnyulan,False,False
1799,nza,nzak1247,Nzakara,5.0,23.0,Africa,Ubangi,Niger-Congo,False,False
1800,nze,zeme1240,Naga (Zeme),25.1666666667,93.5,Eurasia,Kuki-Chin,Sino-Tibetan,False,False
1801,nzs,newz1236,New Zealand Sign Language,-43.0,172.0,Papunesia,Sign Languages,other,False,False
1802,obg,ogbr1243,Ogbronuagum,4.75,6.86666666667,Africa,Cross River,Niger-Congo,False,False
1803,obk,obok1239,Obokuitai,-3.0,138.0,Papunesia,Lakes Plain,Lakes Plain,False,False
1804,obo,obol1243,Obolo,4.58333333333,7.83333333333,Africa,Cross River,Niger-Congo,False,False
1805,oca,ocai1244,Ocaina,-2.75,-71.75,South America,Huitoto,Huitotoan,False,False
1806,occ,occi1239,Occitan,44.0,2.0,Eurasia,Romance,Indo-European,False,False
1807,ocu,atzi1235,Ocuilteco,18.9166666667,-99.6666666667,North America,Matlatzincan,Oto-Manguean,False,False
1808,ogb,ogbi1239,Ogbia,4.66666666667,6.25,Africa,Cross River,Niger-Congo,False,False
1809,oi,oyyy1238,Oi,14.8333333333,107.166666667,Eurasia,Bahnaric,Austro-Asiatic,False,False
1810,oir,None,Oirat,37.5,93.0,Eurasia,Mongolic,Altaic,False,False
1811,oix,ixte1237,Otomí (Ixtenco),19.0833333333,-97.9166666667,North America,Otomian,Oto-Manguean,False,False
1812,oji,east2542,Ojibwa (Eastern),46.0,-80.0,North America,Algonquian,Algic,False,False
1813,ojm,None,Ojibwe (Minnesota),47.6666666667,-92.5,North America,Algonquian,Algic,False,False
1814,ojs,seve1240,Ojibwa (Severn),53.0,-90.0,North America,Algonquian,Algic,False,False
1815,oka,okan1243,Okanagan,49.5,-118.5,North America,Interior Salish,Salishan,False,False
1816,oko,adiv1239,Oriya (Kotia),18.3333333333,83.0,Eurasia,Indic,Indo-European,False,False
1817,oks,oksa1245,Oksapmin,-5.16666666667,142.166666667,Papunesia,Oksapmin,Oksapmin,False,False
1818,oku,okuu1243,Oku,6.25,10.5,Africa,Bantoid,Niger-Congo,False,False
1819,olm,ngaj1237,Oloh Mangtangai,-0.833333333333,113.0,Papunesia,Barito,Austronesian,False,False
1820,olo,oloo1241,Olo,-3.41666666667,142.0,Papunesia,Wapei-Palei,Torricelli,False,False
1821,olu,olut1240,Olutec,17.95,-95.0,North America,Mixe-Zoque,Mixe-Zoque,False,False
1822,oma,omag1248,Omagua,-4.0,-73.5,South America,Tupi-Guaraní,Tupian,False,False
1823,omh,omah1247,Omaha,42.0,-97.25,North America,Core Siouan,Siouan,False,False
1824,omi,omie1241,Ömie,-9.05,148.083333333,Papunesia,Koiarian,Trans-New Guinea,False,False
1825,ond,onei1249,Oneida,43.0,-75.6666666667,North America,Northern Iroquoian,Iroquoian,True,True
1826,one,molm1235,One,-3.25,141.916666667,Papunesia,West Wapei,Torricelli,False,False
1827,ong,onge1236,Onge,10.75,92.4166666667,Eurasia,South Andamanese,South Andamanese,False,False
1828,onn,onon1246,Onondaga,42.75,-76.1666666667,North America,Northern Iroquoian,Iroquoian,False,False
1829,ono,onoo1246,Ono,-6.16666666667,147.583333333,Papunesia,Finisterre-Huon,Trans-New Guinea,False,False
